engine_id,cycle,sensor2,sensor3,sensor4,sensor6,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21
34,35,642.250,1593.060,1404.570,21.610,552.960,2388.100,9053.500,47.440,521.290,2388.040,8136.890,8.430,393.000,38.810,23.449
34,36,643.330,1584.040,1399.000,21.610,555.210,2388.100,9061.850,47.380,521.950,2388.040,8144.020,8.424,392.000,39.110,23.330
34,37,642.780,1588.010,1407.980,21.610,553.300,2388.070,9052.470,47.370,521.760,2388.130,8138.290,8.432,393.000,38.960,23.225
34,38,642.810,1592.440,1404.470,21.610,553.970,2388.050,9062.280,47.710,521.790,2388.090,8145.180,8.414,392.000,38.820,23.297
34,39,642.520,1585.670,1404.370,21.610,553.180,2388.020,9060.390,47.390,521.560,2388.040,8137.560,8.418,392.000,38.820,23.336
34,40,642.720,1588.380,1400.410,21.610,553.760,2388.050,9062.510,47.390,521.490,2388.070,8147.630,8.439,393.000,38.880,23.315
34,41,641.780,1588.060,1400.250,21.610,553.730,2388.020,9055.120,47.340,521.720,2388.080,8139.010,8.421,392.000,39.090,23.273
34,42,641.570,1587.670,1407.120,21.610,553.830,2388.070,9061.170,47.430,521.860,2388.070,8140.840,8.443,393.000,38.930,23.273
34,43,642.400,1593.490,1407.260,21.610,553.640,2388.100,9058.170,47.410,521.740,2388.070,8139.370,8.407,393.000,38.960,23.309
34,44,642.740,1579.870,1402.520,21.610,554.250,2388.080,9059.870,47.430,521.580,2388.060,8137.860,8.442,393.000,39.070,23.309
34,45,642.900,1579.530,1407.750,21.610,554.150,2388.100,9060.950,47.520,521.800,2388.030,8136.110,8.422,393.000,38.930,23.208
34,46,642.850,1581.070,1413.070,21.610,553.680,2388.100,9057.010,47.420,521.830,2388.130,8142.220,8.439,392.000,38.850,23.285
34,47,642.390,1590.540,1406.220,21.610,553.940,2388.030,9066.250,47.340,521.620,2388.060,8141.140,8.446,392.000,38.960,23.380
34,48,642.190,1585.970,1398.020,21.610,554.220,2388.100,9063.220,47.600,521.300,2388.090,8141.990,8.388,392.000,38.870,23.245
34,49,642.190,1592.610,1407.110,21.600,553.720,2388.100,9051.070,47.430,521.130,2388.040,8138.070,8.450,392.000,38.890,23.408
34,50,643.100,1586.320,1409.960,21.610,553.570,2388.080,9062.250,47.500,521.500,2388.120,8136.430,8.407,393.000,38.870,23.315
34,51,642.320,1585.910,1404.250,21.610,552.800,2388.020,9068.730,47.520,521.610,2388.040,8139.620,8.455,393.000,38.950,23.284
34,52,642.740,1586.110,1402.050,21.610,553.770,2388.060,9058.260,47.240,521.860,2388.060,8138.450,8.411,393.000,38.930,23.387
34,53,642.600,1593.380,1403.110,21.610,553.140,2388.070,9063.740,47.390,522.130,2388.080,8145.250,8.429,393.000,38.930,23.402
34,54,642.070,1595.680,1410.010,21.610,553.550,2388.100,9059.590,47.500,521.570,2388.090,8147.560,8.423,394.000,38.740,23.206
34,55,642.620,1594.130,1405.190,21.610,553.490,2388.100,9053.940,47.480,521.670,2388.100,8140.260,8.469,394.000,38.900,23.239
34,56,642.310,1589.150,1407.030,21.610,553.370,2388.060,9065.040,47.360,521.920,2388.070,8140.820,8.404,393.000,38.860,23.354
34,57,642.820,1585.100,1401.730,21.610,553.420,2388.100,9053.930,47.290,521.270,2388.030,8140.290,8.453,392.000,38.690,23.259
34,58,642.180,1588.880,1398.020,21.610,553.900,2388.060,9065.760,47.340,521.900,2388.060,8140.360,8.443,393.000,38.880,23.329
34,59,642.400,1590.720,1399.680,21.610,553.860,2388.070,9059.630,47.370,521.220,2388.070,8144.520,8.393,391.000,38.790,23.420
34,60,642.990,1591.460,1401.720,21.610,552.970,2388.060,9054.110,47.470,521.710,2388.050,8142.430,8.403,394.000,38.950,23.346
34,61,642.100,1591.230,1406.890,21.610,553.460,2388.040,9067.360,47.400,521.750,2388.060,8145.490,8.424,393.000,38.740,23.310
34,62,642.560,1588.100,1407.270,21.610,553.640,2388.120,9059.440,47.410,521.650,2388.070,8138.170,8.435,393.000,38.790,23.311
34,63,643.340,1590.640,1407.100,21.610,553.940,2388.080,9062.980,47.640,521.490,2388.090,8144.550,8.426,393.000,38.890,23.283
34,64,642.970,1581.830,1407.090,21.610,553.100,2388.130,9055.800,47.320,521.620,2388.100,8141.820,8.442,392.000,39.020,23.258
34,65,642.400,1586.040,1402.960,21.610,553.090,2388.080,9058.780,47.440,521.970,2388.080,8136.470,8.435,391.000,38.890,23.263
34,66,642.380,1584.290,1397.860,21.610,553.670,2388.080,9062.450,47.440,521.590,2388.070,8141.220,8.437,392.000,38.680,23.374
34,67,642.490,1590.730,1405.530,21.610,554.620,2388.090,9063.960,47.330,521.510,2388.060,8142.460,8.405,394.000,38.750,23.418
34,68,642.880,1586.200,1405.680,21.610,553.580,2388.080,9057.220,47.450,521.490,2388.020,8140.920,8.428,394.000,38.850,23.255
34,69,642.940,1591.770,1404.640,21.610,553.970,2388.070,9058.900,47.340,522.060,2388.050,8140.160,8.399,393.000,38.860,23.310
34,70,641.920,1598.080,1414.730,21.610,553.420,2388.080,9060.660,47.430,521.600,2388.070,8142.780,8.413,394.000,38.780,23.358
34,71,642.490,1586.310,1399.190,21.610,553.900,2388.070,9054.540,47.660,521.680,2388.130,8150.680,8.432,393.000,38.770,23.314
34,72,642.280,1593.620,1406.230,21.610,552.750,2388.080,9057.630,47.540,521.630,2388.060,8143.260,8.424,393.000,38.910,23.213
34,73,642.410,1588.330,1411.600,21.610,553.610,2388.070,9064.080,47.330,521.940,2388.070,8146.940,8.429,393.000,38.730,23.274
34,74,642.780,1589.210,1402.950,21.610,554.460,2388.080,9065.820,47.370,521.940,2388.070,8141.760,8.430,393.000,38.790,23.316
34,75,642.080,1594.520,1410.050,21.610,554.490,2388.040,9068.850,47.440,521.750,2388.060,8138.570,8.445,394.000,38.910,23.348
34,76,642.580,1587.110,1401.310,21.610,552.970,2388.070,9064.940,47.350,521.950,2388.090,8141.750,8.438,392.000,38.870,23.327
34,77,642.750,1594.030,1405.090,21.610,554.070,2388.170,9061.700,47.400,521.760,2388.040,8142.430,8.430,392.000,38.680,23.273
34,78,642.960,1590.940,1403.740,21.610,553.810,2388.060,9064.170,47.440,521.820,2388.100,8143.410,8.409,393.000,38.770,23.357
34,79,642.260,1591.880,1404.200,21.610,552.700,2388.070,9070.360,47.550,521.710,2388.100,8139.210,8.423,394.000,38.800,23.229
34,80,643.040,1598.380,1404.130,21.610,553.710,2388.120,9064.260,47.670,521.590,2388.090,8138.290,8.441,393.000,38.890,23.289
34,81,642.490,1582.830,1411.270,21.610,553.950,2388.060,9066.460,47.610,522.290,2388.100,8139.310,8.464,392.000,38.730,23.349
34,82,642.200,1588.400,1409.520,21.610,553.530,2388.100,9065.080,47.480,521.580,2388.020,8143.990,8.420,394.000,38.730,23.278
34,83,642.780,1597.100,1411.810,21.610,554.640,2388.090,9058.950,47.520,521.570,2388.070,8142.370,8.431,392.000,38.780,23.421
34,84,642.660,1590.940,1407.450,21.610,553.330,2388.100,9068.490,47.580,521.300,2388.120,8140.330,8.428,391.000,38.880,23.291
34,85,642.910,1591.240,1413.170,21.610,552.670,2388.060,9067.160,47.550,521.620,2388.090,8139.690,8.413,393.000,38.800,23.361
34,86,642.930,1593.410,1404.760,21.610,553.080,2388.030,9061.230,47.550,521.170,2388.110,8144.340,8.435,393.000,38.810,23.333
34,87,642.270,1587.080,1399.250,21.610,553.650,2388.070,9057.030,47.450,521.740,2388.080,8147.820,8.446,394.000,38.800,23.328
34,88,642.040,1586.720,1409.980,21.610,553.070,2388.050,9063.230,47.450,521.930,2388.070,8143.710,8.427,393.000,38.970,23.378
34,89,642.870,1587.070,1410.570,21.610,553.010,2388.110,9065.220,47.460,521.010,2388.120,8143.090,8.426,394.000,38.760,23.422
34,90,643.010,1585.650,1407.770,21.610,553.990,2388.100,9066.190,47.480,521.270,2388.080,8148.400,8.415,393.000,38.900,23.354
34,91,642.170,1585.980,1406.980,21.610,553.320,2388.070,9062.960,47.760,521.940,2388.070,8147.510,8.431,394.000,38.830,23.400
34,92,642.330,1585.980,1407.920,21.610,553.480,2388.070,9067.050,47.500,521.460,2388.000,8147.870,8.429,393.000,38.730,23.257
34,93,642.270,1584.960,1413.550,21.610,553.300,2388.120,9070.810,47.340,521.770,2388.020,8147.380,8.455,395.000,38.740,23.218
34,94,642.120,1588.320,1410.490,21.610,553.270,2388.080,9073.590,47.530,521.850,2388.000,8138.850,8.417,392.000,38.930,23.235
34,95,643.000,1589.670,1405.430,21.610,553.950,2388.000,9064.190,47.430,521.450,2388.090,8146.890,8.437,393.000,38.820,23.367
34,96,642.320,1591.400,1408.720,21.610,553.360,2388.050,9071.290,47.430,521.810,2388.040,8140.980,8.409,394.000,38.790,23.309
34,97,642.390,1589.470,1412.550,21.610,553.680,2388.030,9066.360,47.430,521.370,2388.080,8144.260,8.453,393.000,38.920,23.242
34,98,642.560,1591.000,1408.270,21.610,553.660,2388.100,9060.410,47.420,521.090,2388.080,8140.630,8.441,394.000,38.710,23.220
34,99,642.430,1587.860,1404.240,21.610,553.280,2388.110,9069.360,47.420,522.190,2388.070,8148.200,8.453,392.000,38.930,23.328
34,100,643.230,1588.090,1410.340,21.610,553.750,2388.020,9068.800,47.600,522.000,2388.060,8152.580,8.470,393.000,38.680,23.312
34,101,642.400,1590.500,1415.840,21.610,552.620,2388.060,9068.280,47.500,521.290,2388.120,8147.030,8.478,394.000,38.930,23.321
34,102,643.240,1595.190,1401.750,21.610,553.100,2388.050,9065.030,47.740,521.370,2388.060,8149.310,8.433,392.000,38.800,23.333
34,103,642.880,1588.280,1406.050,21.610,553.760,2388.050,9059.600,47.490,521.190,2388.090,8142.010,8.457,392.000,38.980,23.226
34,104,642.630,1587.950,1411.390,21.610,552.920,2388.080,9065.820,47.630,521.380,2388.090,8142.930,8.422,393.000,38.740,23.271
34,105,642.860,1592.180,1413.810,21.610,553.220,2388.080,9065.370,47.620,521.390,2388.090,8144.350,8.434,393.000,38.680,23.261
34,106,643.050,1595.620,1408.830,21.610,553.270,2388.070,9076.740,47.500,520.840,2388.110,8144.170,8.455,392.000,38.820,23.341
34,107,642.750,1594.660,1411.370,21.610,553.690,2388.100,9065.190,47.600,521.330,2388.110,8148.430,8.410,392.000,38.830,23.152
34,108,642.710,1590.010,1401.820,21.610,553.240,2388.120,9070.670,47.440,521.530,2388.150,8145.150,8.408,394.000,38.700,23.263
34,109,642.470,1587.340,1402.530,21.610,553.190,2388.110,9067.140,47.530,521.700,2388.060,8145.410,8.455,393.000,38.820,23.145
34,110,642.920,1595.450,1403.200,21.610,552.900,2388.060,9073.360,47.460,521.250,2388.060,8148.330,8.432,393.000,38.880,23.236
34,111,642.670,1594.250,1406.570,21.610,552.620,2388.100,9075.090,47.510,521.460,2388.100,8149.330,8.470,393.000,38.960,23.190
34,112,642.200,1591.060,1410.340,21.610,553.650,2388.130,9071.460,47.640,521.860,2388.070,8150.180,8.418,393.000,38.920,23.232
34,113,642.500,1586.360,1414.490,21.610,553.210,2388.030,9072.800,47.620,521.130,2388.100,8144.650,8.472,394.000,38.700,23.374
34,114,642.580,1594.940,1411.570,21.610,553.450,2388.100,9072.990,47.570,521.210,2388.020,8148.420,8.435,392.000,38.660,23.316
34,115,642.170,1588.340,1411.360,21.610,553.720,2388.120,9076.910,47.400,521.740,2388.060,8148.070,8.445,394.000,38.730,23.362
34,116,642.770,1589.000,1404.910,21.610,553.690,2388.070,9078.160,47.480,521.520,2388.110,8154.400,8.452,394.000,38.920,23.205
34,117,642.890,1587.050,1407.670,21.610,554.070,2388.030,9069.940,47.490,521.190,2388.070,8148.840,8.417,393.000,38.710,23.290
34,118,642.340,1587.170,1413.980,21.610,553.250,2388.100,9078.150,47.400,521.030,2388.040,8147.590,8.453,392.000,38.820,23.331
34,119,642.800,1589.610,1406.240,21.610,553.780,2388.070,9070.580,47.540,521.150,2388.090,8149.370,8.461,394.000,38.630,23.264
34,120,642.900,1588.230,1411.910,21.610,553.780,2388.090,9073.560,47.530,521.090,2388.080,8156.120,8.469,394.000,38.760,23.215
34,121,642.940,1594.260,1404.870,21.610,553.550,2388.120,9075.590,47.510,521.330,2388.150,8147.500,8.441,395.000,38.980,23.335
34,122,643.330,1590.470,1405.900,21.610,553.410,2388.140,9078.050,47.640,521.260,2388.060,8149.530,8.458,394.000,38.940,23.289
34,123,642.860,1593.340,1404.130,21.610,553.830,2388.110,9069.990,47.550,521.490,2388.110,8149.890,8.481,394.000,38.620,23.104
34,124,642.590,1599.050,1407.120,21.610,552.650,2388.160,9078.770,47.480,521.270,2388.120,8149.390,8.446,393.000,38.880,23.344
34,125,642.600,1586.420,1415.650,21.610,552.380,2388.070,9071.160,47.560,521.300,2388.060,8156.920,8.447,393.000,38.910,23.178
34,126,642.500,1595.220,1407.990,21.610,553.700,2388.040,9077.150,47.480,521.060,2388.030,8152.880,8.454,395.000,38.900,23.322
34,127,642.240,1595.090,1410.510,21.610,552.940,2388.070,9085.290,47.530,521.300,2388.110,8151.790,8.430,392.000,38.830,23.281
34,128,642.850,1597.510,1414.310,21.610,552.440,2388.080,9072.890,47.730,521.360,2388.120,8154.110,8.464,393.000,38.790,23.229
34,129,642.570,1587.440,1416.400,21.610,553.630,2388.110,9084.620,47.600,521.130,2388.090,8150.920,8.460,392.000,38.750,23.297
34,130,643.100,1589.410,1413.810,21.610,553.030,2388.140,9081.130,47.480,521.370,2388.110,8158.110,8.439,394.000,39.160,23.270
34,131,642.880,1591.290,1410.870,21.610,553.380,2388.070,9079.250,47.460,521.590,2388.090,8162.950,8.470,393.000,38.630,23.132
34,132,642.520,1598.770,1413.760,21.610,552.390,2388.080,9075.980,47.530,521.330,2388.110,8154.850,8.461,395.000,38.780,23.315
34,133,642.390,1595.600,1416.640,21.610,553.050,2388.100,9082.990,47.720,520.970,2388.100,8157.080,8.462,395.000,38.840,23.277
34,134,643.160,1593.070,1415.950,21.610,553.470,2388.080,9081.040,47.560,520.540,2388.090,8155.830,8.456,393.000,38.780,23.269
34,135,642.740,1592.840,1409.060,21.610,552.570,2388.100,9078.560,47.560,520.950,2388.090,8152.350,8.453,394.000,38.980,23.276
34,136,642.560,1594.720,1412.120,21.610,552.900,2388.090,9085.200,47.650,521.450,2388.080,8154.280,8.458,396.000,38.600,23.306
34,137,642.590,1590.820,1406.060,21.610,553.190,2388.110,9078.280,47.370,520.840,2388.100,8158.690,8.457,394.000,38.750,23.211
34,138,643.000,1595.740,1406.220,21.610,553.190,2388.080,9076.150,47.630,521.140,2388.100,8153.670,8.455,393.000,38.800,23.292
34,139,642.770,1598.470,1411.320,21.610,552.860,2388.110,9078.560,47.670,520.570,2388.050,8157.220,8.470,393.000,38.710,23.360
34,140,643.630,1585.910,1409.450,21.610,552.670,2388.130,9082.640,47.740,521.800,2388.050,8163.140,8.457,395.000,38.670,23.394
34,141,643.110,1588.950,1413.420,21.610,552.930,2388.080,9087.310,47.590,521.520,2388.080,8154.680,8.422,391.000,38.810,23.156
34,142,642.510,1590.730,1409.630,21.610,552.350,2388.130,9082.670,47.600,520.950,2388.070,8159.570,8.497,392.000,38.750,23.298
34,143,643.290,1593.020,1410.480,21.610,552.960,2388.100,9083.080,47.580,521.100,2388.110,8166.790,8.450,394.000,38.780,23.191
34,144,643.150,1599.200,1417.970,21.610,553.540,2388.110,9089.710,47.770,521.160,2388.130,8165.570,8.460,392.000,38.770,23.156
34,145,642.760,1584.960,1405.740,21.610,553.180,2388.080,9089.610,47.600,520.920,2388.050,8162.290,8.478,394.000,38.700,23.289
34,146,642.940,1593.960,1406.330,21.610,552.750,2388.090,9093.260,47.570,521.560,2388.090,8168.810,8.467,395.000,38.820,23.289
34,147,642.730,1595.250,1422.990,21.610,553.160,2388.110,9089.860,47.550,520.930,2388.080,8161.760,8.476,394.000,38.740,23.303
34,148,642.860,1601.140,1416.220,21.610,552.950,2388.090,9090.250,47.640,520.840,2388.140,8166.460,8.462,395.000,38.660,23.256
34,149,642.700,1593.190,1408.420,21.610,553.040,2388.110,9087.970,47.640,520.970,2388.150,8163.750,8.458,393.000,38.800,23.221
34,150,643.460,1589.540,1410.750,21.610,552.930,2388.030,9093.510,47.740,521.120,2388.090,8167.000,8.453,394.000,38.560,23.159
34,151,642.850,1586.990,1411.990,21.610,552.430,2388.070,9091.220,47.620,520.640,2388.040,8161.540,8.470,395.000,38.840,23.150
34,152,642.860,1592.460,1414.930,21.610,552.760,2388.110,9088.500,47.660,521.050,2388.110,8165.280,8.472,394.000,38.700,23.240
34,153,643.070,1600.120,1412.270,21.610,552.290,2388.110,9091.620,47.530,520.640,2388.050,8168.990,8.430,394.000,38.740,23.202
34,154,642.800,1590.540,1417.100,21.610,552.430,2388.160,9095.690,47.690,520.400,2388.100,8164.200,8.466,394.000,38.700,23.148
34,155,642.990,1591.270,1414.880,21.610,553.400,2388.100,9098.480,47.520,521.050,2388.070,8174.410,8.495,395.000,38.660,23.199
34,156,642.930,1587.540,1413.290,21.610,552.810,2388.090,9103.290,47.760,521.350,2388.110,8173.790,8.422,394.000,38.650,23.151
34,157,643.020,1593.000,1419.020,21.610,553.730,2388.130,9102.080,47.700,521.170,2388.110,8176.980,8.472,392.000,38.710,23.284
34,158,643.440,1584.730,1417.520,21.610,552.590,2388.110,9096.550,47.720,521.080,2388.100,8172.430,8.491,394.000,38.480,23.197
34,159,643.330,1593.690,1414.270,21.610,552.820,2388.090,9097.530,47.970,520.720,2388.160,8169.240,8.507,395.000,38.750,23.128
34,160,642.860,1594.780,1417.020,21.610,551.970,2388.110,9099.730,47.700,521.430,2388.150,8168.880,8.493,393.000,38.560,23.140
34,161,642.860,1590.890,1410.380,21.610,552.900,2388.110,9099.030,47.650,521.580,2388.100,8171.560,8.464,396.000,38.730,23.208
34,162,643.140,1592.950,1409.500,21.610,552.910,2388.080,9111.010,47.850,520.530,2388.120,8179.290,8.467,393.000,38.690,23.156
34,163,643.400,1590.300,1421.170,21.610,552.480,2388.080,9103.250,47.610,520.580,2388.100,8174.400,8.470,393.000,38.820,23.238
34,164,643.170,1610.140,1419.840,21.610,552.520,2388.090,9104.050,47.660,521.010,2388.080,8179.240,8.482,394.000,38.740,23.241
34,165,643.260,1592.590,1418.390,21.610,552.210,2388.120,9107.790,47.990,520.680,2388.100,8181.810,8.512,396.000,38.880,23.241
34,166,642.790,1599.950,1417.310,21.610,553.020,2388.120,9114.360,47.830,520.620,2388.110,8179.220,8.485,394.000,38.740,23.214
34,167,642.920,1595.610,1415.520,21.610,552.310,2388.100,9108.100,47.550,520.580,2388.080,8180.290,8.497,394.000,38.580,23.135
34,168,643.020,1598.320,1420.720,21.610,552.360,2388.080,9116.680,47.720,520.850,2388.090,8178.040,8.470,395.000,38.790,23.204
34,169,643.190,1593.260,1418.780,21.610,552.580,2388.120,9108.720,47.810,520.280,2388.110,8184.630,8.477,396.000,38.740,23.269
34,170,643.220,1599.850,1421.700,21.610,552.280,2388.140,9113.240,47.730,520.310,2388.170,8179.940,8.498,394.000,38.730,23.282
34,171,642.560,1590.820,1415.320,21.610,552.250,2388.140,9116.690,47.780,520.850,2388.070,8183.400,8.480,394.000,38.650,23.209
34,172,643.100,1601.060,1422.560,21.610,551.850,2388.140,9113.620,47.870,521.210,2388.140,8181.760,8.452,394.000,38.650,23.090
34,173,643.580,1602.550,1419.570,21.610,552.660,2388.080,9117.780,47.830,521.150,2388.120,8187.580,8.486,395.000,38.580,23.100
34,174,643.420,1601.320,1419.740,21.610,552.660,2388.100,9117.320,47.810,520.590,2388.110,8189.360,8.474,396.000,38.580,23.254
34,175,642.770,1601.290,1418.780,21.610,552.130,2388.130,9120.390,47.770,520.870,2388.110,8195.130,8.457,396.000,38.630,23.093
34,176,643.410,1599.660,1415.320,21.610,552.920,2388.100,9122.530,47.840,521.030,2388.170,8191.310,8.505,395.000,38.670,23.238
34,177,643.220,1591.400,1417.640,21.610,552.440,2388.160,9123.990,47.860,520.910,2388.110,8194.710,8.521,396.000,38.580,23.210
34,178,643.450,1604.030,1421.080,21.610,552.630,2388.130,9126.700,47.880,520.410,2388.090,8194.550,8.498,395.000,38.620,23.081
34,179,643.480,1597.720,1419.030,21.610,552.240,2388.170,9125.750,47.890,520.660,2388.130,8191.100,8.497,396.000,38.680,23.190
34,180,643.210,1596.120,1418.700,21.610,552.580,2388.150,9133.190,47.720,520.700,2388.120,8195.120,8.478,395.000,38.420,23.109
34,181,643.180,1600.960,1412.980,21.610,552.150,2388.110,9129.070,47.760,520.670,2388.130,8199.880,8.476,397.000,38.710,23.094
34,182,643.360,1599.160,1418.460,21.610,552.310,2388.130,9131.600,47.970,520.390,2388.160,8199.660,8.493,396.000,38.550,23.070
34,183,643.520,1604.740,1421.050,21.610,552.190,2388.190,9134.800,47.920,520.440,2388.160,8203.530,8.488,397.000,38.520,23.173
34,184,643.060,1593.950,1424.350,21.610,551.840,2388.170,9141.750,48.020,520.530,2388.160,8200.400,8.505,396.000,38.570,23.203
34,185,643.250,1601.110,1427.220,21.610,551.670,2388.130,9136.630,47.880,520.460,2388.150,8203.440,8.513,396.000,38.510,23.046
34,186,643.750,1598.980,1422.410,21.610,552.300,2388.180,9146.830,48.350,520.620,2388.170,8211.620,8.505,396.000,38.450,23.051
34,187,643.910,1599.920,1425.400,21.610,552.490,2388.120,9144.140,47.980,519.850,2388.170,8204.700,8.522,396.000,38.430,23.166
34,188,643.630,1597.710,1425.850,21.610,552.340,2388.140,9144.570,48.060,520.110,2388.190,8214.840,8.498,396.000,38.430,23.069
34,189,643.930,1599.600,1425.760,21.610,552.060,2388.120,9151.280,48.130,520.390,2388.120,8220.080,8.488,396.000,38.390,23.123
34,190,643.290,1607.370,1425.410,21.610,551.590,2388.150,9157.540,48.010,519.790,2388.230,8216.410,8.465,395.000,38.480,23.029
34,191,643.830,1601.080,1431.680,21.610,552.200,2388.140,9155.100,48.110,520.470,2388.130,8216.680,8.504,397.000,38.370,23.061
34,192,643.530,1602.300,1428.020,21.610,552.040,2388.140,9164.230,48.070,519.490,2388.160,8216.600,8.515,397.000,38.380,22.996
